true,pred,frac
0.0,0,0.12742053
0.0,0,0.190426
0.0,0,0.36446586
0.0,0,0.16717768
0.0,0,0.48259422
0.0,1,0.7530236
0.0,0,0.46310616
0.0,0,0.06326387
1.0,1,1.0000001
1.0,0,0.33726993
0.0,1,0.7164573
0.0,0,0.27250394
1.0,0,0.6069635
1.0,0,0.59861326
1.0,0,0.54542106
0.0,0,0.35998517
1.0,0,0.642393
0.0,1,0.7310817
1.0,0,0.61271787
0.0,1,0.71452916
0.0,0,0.35259145
1.0,0,0.41638678
0.0,0,0.4163624
0.0,0,0.5806711
0.0,0,0.5555281
1.0,1,0.87377155
0.0,0,0.42450666
1.0,0,0.21338955
0.0,0,0.012063194
0.0,0,0.36489925
0.0,0,0.39265501
1.0,1,0.8523757
0.0,0,0.22078694
1.0,1,1.0
0.0,1,0.8699913
0.0,0,0.061559647
0.0,1,0.7934022
0.0,0,0.49039188
1.0,1,0.87147874
0.0,1,0.74811083
1.0,1,0.7953747
1.0,1,0.7118577
0.0,0,0.62815756
0.0,0,0.41290364
0.0,0,0.39075136
0.0,0,0.55070907
0.0,1,0.84044445
1.0,1,0.84172785
1.0,1,1.0
1.0,1,0.8568152
0.0,0,0.2464746
0.0,0,0.25843453
1.0,0,0.5133318
1.0,0,0.60555965
1.0,1,0.72412616
0.0,1,1.0
0.0,0,0.56711197
0.0,0,0.5273973
0.0,0,0.34456316
0.0,1,0.8647602
1.0,1,0.81478727
0.0,0,0.49718803
0.0,0,0.24590671
0.0,0,0.4072309
0.0,0,0.5217694
1.0,0,0.67544997
1.0,0,0.5403151
0.0,0,0.089253575
0.0,0,0.19677028
0.0,0,0.5574845
1.0,0,0.64797175
0.0,0,0.53621435
1.0,1,0.7732343
0.0,0,0.319196
0.0,0,0.43420646
0.0,0,0.5496856
0.0,0,0.45683485
1.0,1,0.87377155
1.0,0,0.640399
1.0,0,0.5845703
0.0,0,0.31575865
0.0,1,0.88364506
0.0,0,0.31809887
1.0,1,0.92139864
0.0,0,0.6217646
1.0,0,0.67937624
0.0,0,0.2892806
0.0,0,0.27724278
0.0,0,0.50268245
0.0,0,0.4807768
1.0,1,0.7492429
0.0,1,0.82432353
0.0,0,0.34275365
1.0,1,0.87524605
0.0,0,0.43794334
1.0,1,1.0000001
0.0,0,0.37551478
0.0,0,0.2559765
1.0,0,0.6317799
1.0,1,0.7092396
0.0,1,0.81205297
1.0,0,0.54621875
0.0,0,0.20525724
0.0,0,0.5900096
0.0,0,0.1740234
0.0,0,0.09311657
1.0,1,0.75289845
0.0,0,0.2831998
0.0,0,0.51030016
1.0,1,0.70440024
0.0,0,0.31902534
0.0,0,0.588028
0.0,0,0.33477944
1.0,0,0.51077473
1.0,0,0.37288046
0.0,0,0.53436565
1.0,0,0.5297917
0.0,1,0.87377155
0.0,0,0.6304157
1.0,1,0.69439846
0.0,0,0.20684369
1.0,0,0.6778821
0.0,0,0.2942626
1.0,1,0.8369273
0.0,0,0.43778718
0.0,0,0.4240234
1.0,1,0.71922326
0.0,0,0.27549702
0.0,0,0.25263125
0.0,0,0.28343916
0.0,0,0.3190161
0.0,0,0.64399594
0.0,0,0.49572212
0.0,0,0.3835289
1.0,0,0.65192586
0.0,0,0.60303587
1.0,0,0.37754512
1.0,1,0.71643007
0.0,0,0.14026146
0.0,0,0.603738
0.0,0,0.25591832
0.0,0,0.32632697
1.0,0,0.4568431
0.0,0,0.36681527
1.0,1,0.7733959
0.0,0,0.08702017
1.0,1,0.86274326
0.0,0,0.53240174
1.0,0,0.62902796
1.0,1,0.7420939
0.0,0,0.48380387
0.0,0,0.49438226
1.0,1,0.8568152
0.0,0,0.36080533
0.0,0,0.60073024
0.0,0,0.51389223
1.0,1,0.92139864
0.0,1,0.8098671
0.0,0,0.11227028
0.0,0,0.17020395
0.0,0,0.45321834
0.0,0,0.56494963
0.0,0,0.1350914
1.0,0,0.6061648
0.0,1,0.81621635
0.0,0,-0.047727417
0.0,0,0.51686
1.0,1,0.7049175
0.0,0,0.5412077
1.0,0,0.52254164
1.0,0,0.506398
0.0,1,0.70828664
0.0,1,0.8568152
0.0,1,0.7706864
0.0,0,0.60989845
0.0,0,0.4041763
1.0,0,0.58241695
0.0,0,0.26332012
0.0,0,0.5725445
1.0,0,0.59565854
0.0,1,0.9391788
1.0,0,0.41934437
0.0,0,0.49580628
0.0,1,0.73065674
0.0,0,0.47355163
0.0,0,0.1071745
1.0,1,0.92438936
1.0,0,0.5096675
0.0,0,0.5323412
1.0,0,0.6893445
0.0,0,0.625207
0.0,0,0.1293639
0.0,1,0.8448987
0.0,0,0.54868555
1.0,0,0.65286183
0.0,1,0.69073844
0.0,0,0.38145745
0.0,0,0.48471025
0.0,0,0.43492272
0.0,0,0.21118233
0.0,0,0.508698
0.0,0,0.061132222
0.0,0,0.5409889
0.0,0,0.2972154
0.0,0,0.29767796
1.0,1,0.8875075
1.0,1,0.89236563
0.0,0,0.51621616
0.0,0,0.58993006
0.0,0,0.52162945
0.0,0,0.67937624
0.0,0,0.54314667
0.0,0,0.1412199
0.0,0,0.30965254
0.0,0,0.61446846
0.0,0,0.5375804
1.0,0,0.6500243
0.0,0,0.18182135
1.0,0,0.54120153
0.0,0,0.30462745
0.0,0,0.6191499
1.0,0,0.6239526
0.0,1,0.6944488
0.0,0,0.66618025
1.0,0,0.389004
0.0,0,0.4335545
0.0,0,0.5687393
1.0,0,0.3844366
0.0,1,0.8408043
0.0,0,0.33439124
0.0,1,0.74050665
1.0,1,0.84634304
1.0,1,0.782351
0.0,0,0.3162104
0.0,0,0.5027219
0.0,0,-0.004619008
0.0,0,0.56216013
1.0,0,0.5212799
1.0,0,0.55898255
0.0,0,0.46684188
0.0,0,0.6118357
0.0,1,0.71643007
0.0,0,0.67778206
1.0,1,0.87377155
0.0,0,0.400684
0.0,0,0.32752818
1.0,1,0.9581238
0.0,0,0.41850868
0.0,0,0.2548598
1.0,1,0.78623056
0.0,0,0.074131936
0.0,0,0.17750457
1.0,0,0.51878965
0.0,0,0.33803964
0.0,0,0.26629078
1.0,1,0.71643007
0.0,0,0.5719795
0.0,0,0.45915353
0.0,0,0.44512323
0.0,0,0.52314574
1.0,0,0.6714166
0.0,0,0.556761
0.0,0,0.38387084
1.0,0,0.41750714
1.0,1,0.99340624
0.0,0,0.4451786
0.0,0,0.16351879
1.0,1,0.7210667
1.0,0,0.59523886
0.0,0,0.12597975
0.0,0,0.039363973
0.0,0,0.44849324
1.0,0,0.5716311
1.0,1,0.87377155
0.0,0,0.47044918
0.0,1,0.9115926
0.0,0,0.6556728
0.0,0,0.43404323
0.0,0,0.64525473
1.0,1,0.9598838
0.0,0,0.44073445
1.0,1,0.69632137
1.0,1,0.8930297
0.0,0,0.38412806
0.0,0,0.5929661
0.0,0,0.47658032
0.0,0,0.3461346
0.0,0,0.43013978
0.0,0,0.64858127
1.0,1,1.0
1.0,1,0.9184077
1.0,1,0.986473
1.0,1,0.9467783
0.0,0,0.14909391
0.0,0,0.27026433
1.0,1,0.8568152
0.0,0,0.4917479
1.0,0,0.68038857
0.0,0,0.54973304
0.0,0,0.09725259
1.0,0,0.2579621
0.0,0,0.53630906
0.0,0,0.49034205
0.0,0,0.45089296
0.0,0,0.22234142
1.0,0,0.63084877
0.0,0,0.13803606
0.0,0,0.13391851
0.0,0,0.4139145
1.0,0,0.42241472
0.0,0,0.09610893
0.0,0,0.4732033
1.0,1,0.81555915
1.0,0,0.63392854
0.0,0,0.19116175
1.0,1,1.0000001
1.0,1,0.8568152
0.0,1,0.7639107
0.0,0,0.53091097
1.0,1,0.83648133
0.0,0,0.22829226
0.0,0,0.66562396
0.0,0,0.34426123
1.0,0,0.6183312
0.0,0,0.5317942
1.0,0,0.51789945
0.0,0,0.2024593
0.0,1,0.75488394
0.0,0,0.44042715
0.0,0,0.44415313
0.0,0,0.5328169
0.0,0,-0.0082786605
0.0,1,0.7569683
0.0,0,0.5409889
1.0,1,1.0000001
0.0,0,0.43020356
1.0,1,1.0000001
1.0,0,0.6212533
1.0,1,0.8737185
0.0,1,0.88364506
0.0,0,0.44512323
0.0,0,0.5194378
1.0,1,0.92980736
0.0,0,-0.10676673
1.0,1,0.8980129
0.0,0,-0.0024506077
0.0,0,0.53772223
0.0,0,0.5714486
0.0,1,0.70809466
1.0,0,0.5829748
0.0,0,0.47764874
0.0,1,0.82624215
1.0,0,0.6100477
1.0,1,1.0000001
0.0,0,0.11324523
0.0,0,0.56758475
0.0,1,0.8098671
1.0,1,0.8568152
1.0,0,0.642393
1.0,1,0.76156896
1.0,0,0.63116604
0.0,0,0.43791527
0.0,0,0.42995447
0.0,0,0.10821259
0.0,0,0.5694752
1.0,1,0.8171584
0.0,0,0.31554633
0.0,0,0.5398043
0.0,0,0.6427715
0.0,0,0.5645273
1.0,1,0.99999994
1.0,0,0.42031467
0.0,0,0.6049986
0.0,0,0.3609117
1.0,1,0.7466686
0.0,0,0.48918718
1.0,1,0.8816917
0.0,0,0.45308703
0.0,0,0.46328422
1.0,0,0.6097096
1.0,1,0.8789625
1.0,0,0.6542232
0.0,0,0.277709
0.0,1,0.8308555
0.0,0,0.45382488
1.0,1,0.87044036
1.0,0,0.37012717
0.0,0,0.617303
0.0,0,0.5870478
0.0,1,0.766374
0.0,0,0.4872874
0.0,0,0.45023626
1.0,1,0.87377155
0.0,1,0.7626877
0.0,0,0.20981967
1.0,0,0.46947068
0.0,0,0.21432051
0.0,0,0.57320666
1.0,1,1.0
0.0,0,0.08342763
1.0,1,0.9466348
0.0,0,0.21498516
1.0,1,0.8335026
0.0,0,0.42459205
1.0,1,0.78079087
0.0,0,0.5803872
1.0,1,0.7957723
1.0,0,0.46403852
0.0,1,0.7492429
1.0,0,0.59904087
0.0,1,0.7039266
0.0,0,0.4352914
0.0,0,0.62384105
0.0,0,0.31525937
1.0,0,0.35557857
1.0,1,0.7071671
0.0,0,0.36542758
0.0,0,0.49473336
0.0,1,0.69510204
0.0,0,0.3392105
1.0,0,0.23116082
1.0,1,0.92139864
1.0,1,0.8568152
0.0,0,0.4035079
0.0,0,0.57699096
0.0,1,0.94303286
0.0,0,0.50030106
0.0,1,0.9765873
0.0,0,0.35890603
0.0,0,0.5409889
1.0,0,0.6467596
0.0,0,0.38686144
0.0,0,0.24537542
1.0,0,0.6212533
1.0,1,1.0000001
1.0,1,0.8552214
0.0,0,0.38639826
1.0,1,0.8694245
0.0,0,0.3972687
0.0,0,0.18643631
0.0,1,0.73897845
1.0,1,0.92139864
0.0,0,0.56835866
0.0,0,0.4565868
0.0,1,1.0
0.0,0,0.5739316
0.0,1,0.8174132
0.0,0,0.64525473
0.0,0,0.388547
0.0,0,0.41742027
1.0,1,0.81004643
0.0,0,0.29931918
0.0,0,0.2761513
0.0,0,0.6805817
1.0,0,0.165842
0.0,0,0.39269528
0.0,0,0.31835368
1.0,1,0.8222711
1.0,1,1.0000001
0.0,1,0.73956585
0.0,0,0.45641574
0.0,0,0.4686681
0.0,0,0.3084672
0.0,0,0.39149562
0.0,0,0.3544189
0.0,0,0.5870956
1.0,0,0.4635682
0.0,0,0.47861427
0.0,0,0.08750875
0.0,0,0.3000023
0.0,0,0.46703464
1.0,0,0.66700953
0.0,0,0.10242525
1.0,1,0.75990486
0.0,0,0.50042987
0.0,1,0.6927233
0.0,0,0.31102037
1.0,1,0.7427263
0.0,0,0.54063785
0.0,0,0.4522588
0.0,0,0.073979005
0.0,0,0.5547862
0.0,0,0.30959964
0.0,0,0.58009005
1.0,0,0.59290767
1.0,1,0.69102836
0.0,0,0.39117903
0.0,0,0.28633282
1.0,1,0.87377155
1.0,0,0.68446195
0.0,0,0.47285634
1.0,1,0.86055154
0.0,0,0.641627
0.0,0,0.6468022
0.0,0,0.5079465
0.0,0,0.07733079
0.0,1,0.7492429
0.0,0,0.34923652
1.0,0,0.67937624
0.0,0,0.35614765
0.0,1,0.69540846
0.0,0,0.35025907
0.0,0,0.5422143
0.0,0,0.6427192
0.0,1,0.7286653
0.0,0,0.10530537
1.0,0,0.65584874
0.0,0,0.49600834
0.0,1,0.80921566
1.0,1,0.8868195
0.0,0,0.4514548
0.0,0,0.53904736
0.0,0,0.04934566
0.0,0,0.20113379
0.0,0,0.5877871
0.0,0,0.046993293
0.0,0,0.62503034
0.0,0,0.27809814
0.0,0,0.38532752
0.0,0,0.36242837
0.0,1,1.0
1.0,1,0.9104707
0.0,0,0.5683832
0.0,0,0.6328728
1.0,1,0.7245519
0.0,0,0.18549359
0.0,1,0.7912468
1.0,0,0.24452667
0.0,0,0.5256015
0.0,0,0.13074638
0.0,0,0.38549504
0.0,0,0.4694419
0.0,0,0.51571333
0.0,1,0.8006474
1.0,1,0.7675551
0.0,0,0.36056495
1.0,0,0.6139959
1.0,0,0.1521996
0.0,1,0.82131284
0.0,0,0.20372494
1.0,0,0.60817605
1.0,1,0.69778705
0.0,0,0.64595985
0.0,1,0.8337946
0.0,0,0.20009102
0.0,0,-0.06422389
0.0,1,0.6958351
0.0,0,0.10831732
0.0,0,0.34307316
0.0,0,0.3382039
0.0,0,0.24601308
1.0,1,0.92139864
0.0,0,0.57699096
0.0,0,0.18263
0.0,1,0.83978647
0.0,0,0.45953554
1.0,0,0.6840592
0.0,0,0.0012725107
1.0,1,0.9064114
0.0,0,0.059863575
1.0,0,0.23686743
0.0,0,0.56233406
1.0,0,0.47390044
0.0,0,0.39848673
1.0,0,0.56796086
0.0,0,0.19634084
0.0,0,0.24923068
0.0,0,0.5506604
0.0,0,0.37288046
0.0,0,0.56743276
1.0,0,0.442545
0.0,0,0.21882175
0.0,0,0.4446004
1.0,1,0.86079675
0.0,0,0.43938866
0.0,0,0.51777387
0.0,0,0.33829045
0.0,0,0.25061375
0.0,1,0.71319807
1.0,1,1.0
0.0,0,0.18554902
0.0,0,0.42581874
0.0,0,0.5726415
1.0,1,0.7001667
0.0,0,0.57254493
0.0,0,0.48784626
0.0,0,0.51396936
1.0,1,0.7222862
1.0,0,0.38175404
1.0,1,0.73748446
0.0,0,0.3891166
1.0,1,0.92139864
1.0,1,1.0000001
0.0,0,0.37894005
1.0,0,0.5694951
0.0,0,0.4531516
1.0,1,0.69023275
0.0,0,0.5411515
0.0,0,0.6354568
0.0,1,0.8829622
0.0,0,0.5109593
1.0,1,0.70394075
1.0,0,0.58886147
1.0,1,0.88166237
1.0,0,0.45095986
0.0,0,0.3543412
0.0,0,0.57662356
1.0,0,0.67937624
0.0,0,0.43404323
0.0,0,0.50299644
0.0,0,0.6107596
1.0,0,0.51678896
1.0,0,0.6494573
0.0,0,0.57175434
1.0,1,0.9308897
0.0,0,0.106774315
0.0,0,0.49385765
0.0,0,0.23709321
0.0,0,0.34091008
1.0,1,0.8921375
0.0,0,0.31431687
1.0,0,0.6287516
0.0,0,0.5444591
0.0,0,0.5409889
0.0,0,0.22264126
0.0,0,0.26706868
0.0,0,0.10804329
1.0,1,1.0
1.0,0,0.6705251
0.0,0,0.36056495
0.0,0,0.14834625
0.0,0,0.054672886
1.0,0,0.35058248
1.0,1,0.7064321
0.0,0,0.37197345
0.0,0,0.3675986
0.0,0,0.6584133
1.0,1,0.69546187
0.0,0,0.686087
0.0,0,0.51912355
0.0,1,0.80061316
0.0,1,0.7371831
1.0,1,0.87366515
1.0,0,0.52314126
1.0,0,0.5743258
1.0,1,0.8443481
0.0,0,0.54832804
0.0,0,0.5994179
1.0,0,0.66767275
0.0,0,0.24997841
0.0,0,0.124221414
0.0,0,0.27213573
1.0,0,0.32343036
0.0,0,0.25278616
1.0,0,0.22781041
0.0,0,0.45190543
1.0,1,0.88942736
0.0,0,0.5171546
0.0,0,0.3076771
0.0,0,0.22529347
0.0,0,0.4717513
0.0,0,0.5455524
1.0,0,0.52986974
0.0,0,0.6713834
1.0,0,0.58472735
0.0,0,0.65910155
0.0,0,0.051563397
0.0,1,0.8699913
0.0,0,-0.03339106
0.0,0,0.035488658
0.0,0,0.11724129
0.0,0,0.3185243
0.0,0,0.40407217
1.0,1,0.7246553
0.0,0,0.4775641
0.0,0,0.08439278
0.0,0,0.3533794
0.0,0,0.50451744
0.0,0,0.46213788
0.0,0,0.4914379
0.0,1,0.73071873
1.0,1,0.82541907
0.0,0,0.27098718
0.0,0,0.5775065
1.0,0,0.6844065
0.0,0,0.61539
1.0,1,0.91624415
1.0,1,0.7999002
1.0,1,1.0
0.0,0,0.6537994
0.0,0,0.02396377
1.0,1,1.0
0.0,0,0.462987
1.0,1,0.73635435
0.0,1,0.7212304
1.0,0,0.5791481
0.0,0,0.47615752
1.0,1,0.78423196
1.0,1,0.7412058
0.0,0,0.5151684
0.0,0,0.44198942
0.0,1,0.71546835
0.0,0,0.63385713
1.0,0,0.6212533
0.0,0,0.6164676
0.0,1,0.81694794
1.0,0,0.07420279
0.0,0,0.5672342
0.0,1,0.7534818
1.0,0,0.22471386
0.0,1,0.73635435
1.0,0,0.57975197
1.0,1,0.84172785
0.0,0,0.55035424
1.0,1,0.8989778
0.0,0,0.5569104
1.0,1,0.7166406
1.0,0,0.6717793
0.0,0,0.56732726
0.0,0,0.040364534
1.0,0,0.26574388
0.0,0,0.4575434
0.0,0,0.370368
0.0,1,0.7113696
1.0,1,0.7557195
0.0,0,0.3749669
0.0,0,0.34582868
0.0,0,0.42202693
1.0,1,0.8283906
0.0,0,0.5867759
0.0,1,0.79732484
1.0,0,0.42562026
1.0,0,0.56326914
0.0,0,0.49249506
0.0,0,0.5803365
1.0,1,0.74923563
1.0,0,0.58781505
0.0,0,0.39383262
0.0,0,0.2415351
0.0,0,0.4104765
0.0,0,0.38305008
0.0,0,0.3507423
1.0,1,0.75369847
1.0,1,0.99999994
0.0,0,0.2662662
0.0,0,0.49983627
0.0,1,0.73748446
0.0,0,0.39206302
0.0,0,0.37749204
0.0,0,0.33988178
1.0,0,0.4258759
1.0,0,0.6534879
0.0,0,0.47870445
1.0,0,0.29862517
0.0,0,0.6608188
0.0,0,0.18394932
1.0,0,0.6354568
0.0,0,0.33659646
1.0,0,0.2009149
1.0,0,0.6354568
1.0,1,0.81592697
0.0,0,0.28852615
0.0,0,0.6317799
0.0,0,0.6049986
0.0,0,0.19462748
0.0,0,-0.0033389144
0.0,0,0.5534274
0.0,1,0.7011753
0.0,0,0.17436296
0.0,1,0.7787522
0.0,0,0.12463877
0.0,0,0.21893674
0.0,0,0.2475777
0.0,0,0.12217189
0.0,0,0.029475294
0.0,0,0.3322528
0.0,0,0.28792727
1.0,1,0.944798
0.0,0,0.41949958
1.0,1,0.7283279
1.0,0,0.6748358
0.0,0,0.33703652
1.0,0,0.40639
0.0,0,0.4711138
0.0,0,0.08945867
0.0,0,0.22320843
0.0,0,0.3112659
0.0,0,0.33347595
0.0,0,0.16711566
0.0,0,0.30188
0.0,0,0.55764
1.0,0,0.68710184
0.0,0,0.14570859
0.0,0,0.5429106
0.0,0,0.16131192
1.0,1,0.8647602
0.0,0,0.16148192
0.0,1,0.77627456
0.0,0,0.46053207
0.0,0,0.43561155
0.0,0,0.2906323
0.0,0,0.5367634
1.0,0,0.57643175
1.0,1,0.9087925
0.0,0,0.4345283
0.0,0,0.3500446
0.0,0,0.6022644
1.0,0,0.6562003
0.0,0,0.60748506
0.0,0,0.06694107
0.0,0,0.6493802
0.0,0,0.27234596
0.0,0,0.4018475
0.0,0,0.47346348
0.0,0,0.4752097
1.0,1,0.8568152
0.0,0,0.67037505
1.0,0,0.6708525
1.0,1,1.0000001
0.0,0,0.6738777
0.0,0,0.4945604
1.0,0,0.2843564
0.0,0,0.5250803
0.0,0,0.6317799
0.0,0,0.4231667
1.0,0,0.6880877
1.0,0,0.45613188
0.0,0,0.5883834
0.0,0,0.59034324
0.0,0,0.15116704
0.0,0,0.494012
1.0,0,0.37098107
0.0,0,0.25479174
0.0,0,0.1956798
0.0,0,0.214015
0.0,1,0.7658342
0.0,0,0.027165849
0.0,0,0.47844005
0.0,0,0.062196217
1.0,1,0.8931666
0.0,0,0.61528647
1.0,0,0.33038545
0.0,0,0.31082517
1.0,0,0.63699937
1.0,1,0.985245
0.0,0,0.05780633
1.0,1,1.0
0.0,0,0.15249375
0.0,1,0.8427112
1.0,0,0.24064456
0.0,0,0.36576915
1.0,1,0.8568152
1.0,1,0.92139864
0.0,0,0.265681
1.0,1,0.7311592
0.0,0,0.14822672
1.0,0,0.44954735
0.0,0,0.06202047
0.0,0,0.37481403
0.0,0,0.57556784
0.0,0,0.1900777
0.0,1,0.699512
0.0,0,0.40926364
0.0,0,0.29363686
1.0,1,0.92139864
0.0,0,0.26774853
0.0,0,0.45683485
0.0,0,0.11108805
0.0,0,0.005478657
0.0,0,0.5239032
0.0,0,0.4059736
0.0,0,0.46535861
1.0,0,0.3822403
0.0,0,0.08777494
1.0,0,0.51748973
1.0,1,0.89039266
0.0,0,0.46346837
0.0,0,0.33858752
0.0,0,0.29973033
1.0,1,0.72509027
0.0,0,0.23701453
0.0,0,0.5943433
1.0,0,0.54460084
0.0,0,0.22830445
1.0,1,0.77381766
0.0,0,0.6468022
1.0,1,0.79734117
0.0,0,0.25174227
0.0,0,0.5065299
0.0,1,0.9598838
1.0,0,0.51733935
0.0,0,0.0932198
1.0,1,0.87524605
0.0,0,0.4444785
0.0,0,0.09042141
0.0,0,0.13139874
0.0,0,0.022768594
0.0,0,0.6353116
1.0,0,0.50889885
0.0,0,0.3763893
1.0,0,0.67937624
0.0,0,0.62559557
1.0,1,0.8656902
0.0,0,0.22593996
1.0,0,0.36197272
0.0,1,1.0000001
1.0,0,0.613296
0.0,0,0.5150265
0.0,0,0.5040621
1.0,1,0.8568152
0.0,0,0.32517815
1.0,1,0.87524605
1.0,0,0.4658867
0.0,1,0.7411023
1.0,0,0.6664485
0.0,0,0.35993367
0.0,0,0.5108806
0.0,0,0.32411945
0.0,0,0.2665336
0.0,0,0.30497372
0.0,0,0.45087004
1.0,0,0.5422139
1.0,0,0.6105598
0.0,0,0.19227016
1.0,1,0.8195408
1.0,1,1.0000001
1.0,0,0.57576245
1.0,0,0.5545232
1.0,0,0.39183
1.0,0,0.082383044
0.0,0,0.6173671
0.0,1,0.86084044
0.0,0,0.5873914
0.0,0,0.5360199
0.0,1,0.9029832
0.0,0,0.43020678
0.0,0,0.17165676
1.0,1,0.7722702
1.0,0,0.4662709
1.0,0,0.44680685
0.0,0,0.23725906
0.0,0,0.12804776
0.0,0,0.06794356
0.0,1,0.6911404
0.0,0,0.39083314
0.0,0,0.28377253
0.0,0,0.33347428
0.0,0,0.12906021
0.0,1,1.0000001
0.0,0,0.4295358
0.0,0,0.65775096
1.0,0,0.6823096
0.0,0,0.56503147
1.0,1,1.0000001
0.0,0,0.46511492
1.0,1,0.73748446
0.0,0,0.4523426
1.0,1,0.7817419
0.0,0,0.22955438
0.0,0,0.6474021
1.0,1,0.83046794
0.0,0,0.27973145
1.0,1,1.0
0.0,0,0.608636
1.0,1,0.8568152
1.0,1,0.691205
0.0,0,0.3184992
0.0,0,0.65827596
1.0,1,0.81478727
0.0,0,0.16955262
1.0,1,1.0000001
0.0,0,0.56246704
0.0,0,0.30739614
0.0,0,0.45350927
0.0,0,0.38635775
0.0,1,0.7019792
0.0,0,0.41949958
1.0,1,0.8124437
0.0,0,0.57282996
1.0,1,0.99999994
0.0,0,0.36841637
0.0,0,0.19493736
0.0,1,0.7194672
1.0,1,0.81343335
0.0,1,0.77627456
0.0,0,0.09188554
0.0,0,0.48814943
0.0,1,0.7058569
0.0,0,0.46376246
1.0,0,0.21071313
0.0,0,0.25868788
0.0,1,1.0000001
0.0,1,0.7268398
1.0,1,0.7412263
0.0,1,0.72368664
0.0,0,0.50909424
1.0,1,0.86274326
1.0,1,0.87377155
0.0,0,0.61120605
1.0,1,1.0000002
0.0,0,0.6618632
0.0,1,0.6957673
0.0,0,0.5282111
1.0,0,0.17657962
0.0,0,0.44388735
0.0,1,0.710487
0.0,0,0.39848673
1.0,0,0.5951737
0.0,0,0.32215184
1.0,0,0.570811
0.0,0,0.41037405
1.0,1,0.89930063
1.0,0,0.5303639
1.0,0,0.5011929
0.0,1,0.8716068
1.0,0,0.6128716
0.0,0,0.627397
0.0,1,0.7027528
0.0,0,0.36718437
0.0,0,0.22959442
1.0,0,0.31068915
1.0,0,0.45898065
0.0,0,0.34799254
1.0,1,0.89195085
1.0,1,0.87524605
0.0,0,0.52863795
0.0,0,0.610183
0.0,0,0.55574524
0.0,0,0.50557095
0.0,1,0.7401159
0.0,0,0.5054392
0.0,0,0.53974736
1.0,1,0.7089417
0.0,0,0.24680142
0.0,1,0.7169218
0.0,0,0.3330616
0.0,0,0.52096105
0.0,0,0.597147
0.0,0,0.514266
0.0,0,0.57601225
1.0,1,0.9598838
1.0,0,0.15188864
0.0,0,0.33942592
0.0,0,0.5835428
0.0,0,0.22226836
0.0,0,0.49524486
0.0,0,0.28626293
0.0,1,0.786656
0.0,0,0.12870651
0.0,0,0.64525473
0.0,0,0.46652192
0.0,0,0.56973857
1.0,0,0.66004527
1.0,0,0.6517695
1.0,1,0.8471151
0.0,0,0.4786265
0.0,0,0.13752486
0.0,0,0.43015054
0.0,0,0.1902192
0.0,0,0.5218519
0.0,0,0.009952264
0.0,0,0.53696907
1.0,0,0.67696285
0.0,0,0.44159806
1.0,1,0.77097046
0.0,0,0.33992603
0.0,1,0.7015228
0.0,0,0.17864242
0.0,0,0.49818572
0.0,1,0.78376305
0.0,1,0.6951453
1.0,1,0.7772567
0.0,1,0.9092803
0.0,0,0.22283933
1.0,1,1.0000001
1.0,0,0.3494115
0.0,0,0.14577098
1.0,1,0.8568152
1.0,1,0.95187706
0.0,0,0.39696166
0.0,1,0.7754861
1.0,1,0.96824145
1.0,1,0.764439
1.0,1,0.97851324
0.0,0,0.5730647
0.0,0,0.24031484
0.0,0,0.46770105
0.0,0,0.36056495
1.0,1,1.0
1.0,0,0.6618632
0.0,0,0.65252817
0.0,0,0.6040113
0.0,0,0.26629078
0.0,0,0.6407002
1.0,0,0.6152565
0.0,0,0.30992922
0.0,0,0.23870519
0.0,0,0.35123044
0.0,0,0.38387084
1.0,0,0.57000387
1.0,1,0.9521922
0.0,0,0.5474545
0.0,0,0.43259022
1.0,1,0.7870635
1.0,1,0.8817936
0.0,0,0.11644174
0.0,0,0.36348733
0.0,0,0.25975925
1.0,1,0.92139864
0.0,0,0.63115597
0.0,0,0.48874372
1.0,0,0.63726467
1.0,1,1.0
1.0,1,0.8126655
0.0,0,0.41891968
0.0,0,0.37008995
0.0,0,0.62409484
0.0,0,0.4488423
1.0,0,0.531994
0.0,0,0.2353245
1.0,1,0.91240424
0.0,0,0.41870132
0.0,0,0.15222092
0.0,0,0.36117947
1.0,0,0.5516415
0.0,0,0.19216019
1.0,0,0.22035685
0.0,1,0.72715175
0.0,1,0.90211046
1.0,0,0.41688794
1.0,1,0.73491323
0.0,1,0.6930059
0.0,1,0.77087665
1.0,1,0.69738865
1.0,1,0.8924351
1.0,0,0.6066257
1.0,0,0.5772403
1.0,0,0.6026014
1.0,1,0.7782228
0.0,1,0.7013074
0.0,0,0.4871988
0.0,0,0.13577488
0.0,0,0.48673916
1.0,0,0.32763395
0.0,0,0.49527273
0.0,0,0.488451
0.0,0,0.54222643
0.0,0,0.5496434
0.0,1,0.9765873
0.0,0,0.073969714
0.0,1,0.6906277
0.0,0,0.6086623
1.0,0,0.2767226
1.0,0,0.46279052
1.0,1,0.76626515
1.0,0,0.44998986
0.0,0,0.5874214
0.0,1,0.6919205
0.0,0,0.27263862
0.0,1,0.9286914
0.0,1,0.80921566
0.0,0,0.51536965
0.0,0,0.54348886
1.0,1,0.71363235
0.0,0,0.60205233
0.0,0,0.41887254
0.0,0,0.40023804
1.0,1,0.944798
0.0,1,0.7817789
0.0,0,0.36257488
1.0,0,0.38921562
